user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend_hours,primary_device,household_size,created_at
user_07381,rhondawest@example.org,Eric,Miranda,20.0,Female,USA,Illinois,Lake Martha,Premium,2024-05-17,True,,Tablet,2.0,2023-09-22 02:30:45.062763
user_07386,michael07@example.org,Max,Kelley,28.0,Other,USA,Florida,Joyshire,Basic,2022-10-18,False,,Desktop,2.0,2023-05-02 10:13:43.805094
user_07387,agrant@example.org,Lisa,Glenn,27.0,Female,Canada,Newfoundland and Labrador,Eileenbury,Premium,2023-11-07,True,27.14,Mobile,3.0,2022-11-12 10:04:58.396225
user_07388,milesgabriel@example.org,Diane,Pratt,30.0,Prefer not to say,USA,New York,South Michellefort,Standard,2023-08-03,True,17.46,Desktop,2.0,2023-12-20 04:42:55.176314
user_07396,pereztami@example.com,Carol,Shelton,24.0,Female,Canada,Alberta,North Michele,Premium,2023-02-03,True,11.93,Mobile,,2025-07-27 15:34:19.978358
user_07398,sharplaura@example.com,Joseph,Sherman,28.0,Male,USA,Virginia,Brianatown,Standard,2023-07-13,True,23.09,Laptop,1.0,2023-05-02 08:54:17.527680
user_07401,wtaylor@example.com,Erica,Garza,21.0,Female,USA,Texas,Lake Kathleen,Standard,2025-05-03,True,21.83,Tablet,7.0,2024-07-03 12:17:01.497797
user_07405,kimberlybullock@example.com,Sherri,Johnson,19.0,Male,USA,New York,South Valerieborough,Standard,2024-06-24,True,11.11,Mobile,2.0,2023-04-11 09:40:06.274081
user_07406,eespinoza@example.com,Jason,Taylor,18.0,Female,USA,Virginia,East Dana,Standard,2023-05-08,True,22.76,Mobile,4.0,2023-12-07 19:01:32.854076
user_07408,thompsoncarl@example.net,Annette,Bell,26.0,Female,USA,Indiana,Williamtown,Premium,2025-01-02,True,27.97,Gaming Console,2.0,2024-09-24 03:53:06.032094
user_07412,joshua05@example.com,Brenda,Acosta,23.0,Female,USA,Texas,Lake John,Basic,2023-07-30,True,11.88,Mobile,2.0,2024-03-01 11:24:39.630093
user_07413,april55@example.net,Sharon,Lewis,21.0,Male,USA,Texas,Blevinsmouth,Premium+,2024-11-13,True,4.76,Laptop,2.0,2024-01-07 02:16:06.459005
user_07414,hilleugene@example.org,Cynthia,Goodwin,22.0,Female,USA,Georgia,Stewarthaven,Premium,2023-07-01,True,23.23,Desktop,2.0,2023-10-20 02:59:48.987863
user_07417,cward@example.net,Daniel,Lee,25.0,,USA,Florida,South Tyler,Basic,2024-04-12,True,39.68,Tablet,1.0,2023-10-03 10:48:27.799450
user_07420,jpeterson@example.org,Jessica,Gibbs,30.0,,USA,New Jersey,Silvaton,Standard,2022-11-02,True,49.86,Gaming Console,,2023-07-07 11:16:15.351689
user_07428,morancraig@example.com,Samuel,Martinez,18.0,Female,USA,Massachusetts,North Cheryl,Premium+,2024-12-26,True,2.0,Smart TV,3.0,2025-05-01 02:17:48.025844
user_07430,meredithrosales@example.com,Nicole,Jimenez,19.0,Male,USA,Maryland,Brockberg,Premium,2023-09-02,True,9.99,Mobile,1.0,2024-04-19 01:47:31.309058
user_07436,petersongina@example.net,Kimberly,Chase,28.0,,USA,North Carolina,Jenkinsland,Standard,2022-12-18,True,23.87,Gaming Console,5.0,2023-01-04 17:08:50.995088
user_07437,vgarcia@example.net,Oscar,Rodriguez,25.0,Female,USA,Massachusetts,Larsonshire,Standard,2023-06-16,True,12.78,Laptop,3.0,2024-09-09 06:38:28.515753
user_07439,ryansharon@example.net,Sherri,Ramsey,30.0,Female,USA,New York,New Courtneyhaven,Basic,2023-04-01,True,23.35,Laptop,4.0,2024-09-26 12:30:42.478894
user_07447,vickie37@example.com,Heather,Ball,22.0,,Canada,New Brunswick,Markfurt,Standard,2025-03-31,False,,Smart TV,,2024-08-28 04:37:42.460776
user_07457,adammitchell@example.org,Kimberly,Hancock,19.0,Female,Canada,New Brunswick,West Sherry,Premium,2023-07-24,True,6.27,Desktop,2.0,2024-08-06 12:35:14.363552
user_07459,kristengrimes@example.org,Chloe,Castillo,26.0,Male,USA,New Jersey,Maureenville,Standard,2023-11-11,False,4.09,Desktop,7.0,2025-06-24 22:21:31.797040
user_07464,scottmorales@example.com,Dylan,Henry,29.0,,USA,Maryland,Acostaland,Premium+,2022-12-01,True,13.47,Tablet,,2025-06-01 06:45:59.525449
user_07466,matthew17@example.com,Joshua,Simmons,18.0,Male,USA,Illinois,Perryside,Premium,2023-09-16,True,40.96,Laptop,2.0,2023-04-17 11:53:54.305435
user_07468,valeriebailey@example.com,Tonya,Miller,29.0,Female,USA,Florida,New Victoriahaven,Premium,2024-09-20,True,39.56,Tablet,6.0,2025-02-26 04:59:27.689788
user_07485,xjacobs@example.net,Scott,Howard,19.0,,Canada,Newfoundland and Labrador,Colonbury,Premium+,2025-05-30,True,13.37,Mobile,,2024-02-14 23:21:59.348318
user_07487,ibaker@example.org,Andrew,Frederick,28.0,Male,USA,Pennsylvania,East Stephen,Basic,2023-10-25,True,12.77,Smart TV,1.0,2024-05-15 08:36:47.414793
user_07488,amber44@example.org,Timothy,Williamson,21.0,Female,Canada,Nova Scotia,South Yvetteburgh,Basic,2023-05-20,True,6.64,Smart TV,2.0,2025-04-16 11:51:13.453628
user_07491,melissa86@example.org,Carrie,Martin,29.0,Other,Canada,British Columbia,West Anthonyville,Premium+,2023-09-02,True,7.6,Mobile,4.0,2023-08-05 07:17:13.278203
user_07494,mooregregory@example.org,Jacob,Pugh,24.0,,Canada,Nova Scotia,Grayborough,Premium,2025-07-12,True,,Laptop,1.0,2024-05-25 19:16:45.094584
user_07500,wmontgomery@example.com,Jessica,Vang,26.0,Female,USA,Virginia,Beardside,Basic,2024-12-13,True,6.19,Tablet,3.0,2023-05-20 07:57:31.536709
user_07504,fostermadison@example.com,Kendra,Andrade,23.0,Other,USA,Michigan,Waltontown,Standard,2025-01-03,True,5.32,Laptop,,2023-02-12 03:08:40.856441
user_07510,davisheather@example.org,Robert,Washington,28.0,Other,USA,Washington,South Lisa,Standard,2024-01-25,False,23.6,Desktop,2.0,2022-09-13 05:10:40.713451
user_07512,ojohnson@example.net,Paul,Peterson,19.0,Female,USA,Michigan,West William,Premium,2024-07-13,True,1.76,Tablet,3.0,2025-03-22 17:06:42.290799
user_07515,justindudley@example.net,Barbara,Garcia,29.0,Male,USA,Washington,Lake Tami,Basic,2023-01-01,True,37.31,Tablet,2.0,2024-08-29 04:13:29.566346
user_07522,samantha49@example.com,Thomas,Manning,20.0,Female,USA,Texas,Evelynview,Standard,2025-06-27,False,25.52,Smart TV,2.0,2025-05-04 04:23:35.241973
user_07526,clarkthomas@example.net,Jessica,Lawrence,20.0,,USA,New York,East Stevenbury,Premium,2024-03-13,True,17.69,Mobile,3.0,2022-10-28 04:11:46.729635
user_07530,wendy85@example.org,Sharon,Pratt,21.0,Female,USA,California,New Michael,Basic,2022-11-22,True,18.1,Gaming Console,6.0,2022-09-07 00:25:48.591548
user_07537,jferrell@example.net,Crystal,Bryant,26.0,Male,USA,Indiana,Thomasview,Standard,2024-10-08,True,36.89,Mobile,1.0,2022-08-18 06:24:55.972115
user_07538,torresjonathon@example.org,Alexander,Brown,23.0,Male,USA,Arizona,North Alexton,Premium,2024-11-17,True,8.19,Laptop,1.0,2023-07-30 13:29:02.011316
user_07540,ljohnson@example.com,Willie,Hall,27.0,Female,USA,Michigan,West Felicia,Basic,2023-10-01,False,24.44,Desktop,1.0,2023-01-28 01:55:19.918453
user_07545,qsherman@example.com,Mary,Ramirez,21.0,Male,USA,Georgia,East David,Basic,2023-09-02,True,17.39,Smart TV,2.0,2022-12-29 06:05:28.685701
user_07546,kathleenevans@example.net,Mary,Pierce,30.0,Male,USA,Washington,New Madisonport,Basic,2023-07-06,False,35.12,Laptop,2.0,2023-09-10 17:18:36.539642
user_07551,jeffreyweber@example.com,Erika,Valdez,22.0,Female,USA,Massachusetts,Stevenchester,Premium,2025-03-06,True,10.91,Mobile,3.0,2024-10-18 22:16:54.515284
user_07555,brian16@example.com,Richard,Lewis,29.0,Male,Canada,Quebec,Williamsmouth,Premium,2025-03-16,True,10.8,Smart TV,,2025-01-23 06:18:05.630277
user_07562,nicholsonedward@example.com,Shawn,Cox,30.0,Male,USA,Georgia,Port Reginaldmouth,Standard,2023-08-23,True,19.79,Smart TV,,2024-06-06 04:41:33.049602
user_07571,mandyray@example.com,Christy,Moore,23.0,Male,Canada,Manitoba,Elainestad,Standard,2024-05-25,True,33.07,Laptop,2.0,2023-11-18 19:38:54.113494
user_07572,clarkbethany@example.com,George,Archer,19.0,Female,USA,California,East Pamela,Basic,2023-06-01,True,12.02,Mobile,3.0,2024-03-02 00:13:17.909920
user_07574,rsloan@example.net,Ashley,Martin,26.0,Female,Canada,Quebec,Port Dennisstad,Premium+,2023-01-03,True,50.18,Gaming Console,2.0,2024-05-07 07:01:30.296993
user_07575,zacosta@example.net,Sara,Miller,27.0,Female,USA,New Jersey,East Josephmouth,Premium,2024-02-11,True,11.33,Tablet,4.0,2024-01-16 23:05:06.192807
user_07581,sandra46@example.org,Holly,Shaw,29.0,,Canada,Nova Scotia,Loganberg,Standard,2025-01-03,True,4.86,Desktop,3.0,2024-06-12 11:14:42.280661
user_07583,langcorey@example.net,Wendy,Poole,23.0,Female,Canada,Prince Edward Island,North Robertmouth,Basic,2024-10-19,True,5.83,Tablet,2.0,2024-12-02 11:37:35.766836
user_07585,micheal34@example.com,Zoe,Davis,25.0,Male,USA,Missouri,Olsonfort,Premium+,2022-11-27,True,7.24,Tablet,7.0,2025-02-24 18:48:39.432305
user_07586,oclayton@example.org,Nina,Bowen,30.0,Prefer not to say,USA,Massachusetts,West Elizabethtown,Premium,2024-09-16,True,10.4,Gaming Console,2.0,2024-05-27 21:25:29.784187
user_07587,blakebarber@example.com,Frances,Salinas,22.0,Female,USA,Pennsylvania,Lake Jonathan,Premium,2023-12-11,True,27.19,Mobile,2.0,2025-02-13 17:51:34.062584
user_07592,wooddonald@example.com,Robert,Andrews,20.0,Prefer not to say,USA,Illinois,Georgemouth,Premium,2024-04-09,True,7.65,Mobile,1.0,2024-08-02 04:50:34.368599
user_07593,elizabethjohnson@example.com,Brittany,Weaver,27.0,Male,Canada,Manitoba,Johnsonport,Premium,2022-09-18,True,9.59,Tablet,,2023-08-03 20:33:53.548835
user_07594,evansdana@example.com,Jennifer,Jones,25.0,Female,USA,Florida,Gibbston,Basic,2024-03-08,True,19.53,Smart TV,2.0,2023-10-22 21:32:34.562900
user_07596,donna35@example.org,Manuel,Green,30.0,Prefer not to say,USA,Michigan,New Kristen,Premium+,2024-05-22,True,7.19,Smart TV,2.0,2023-09-01 18:21:10.865740
user_07601,phamjennifer@example.org,David,Wood,24.0,Male,USA,Washington,West Sharon,Basic,2024-10-06,True,13.0,Tablet,3.0,2025-06-03 17:49:33.285724
user_07610,christian14@example.com,Edward,Nichols,20.0,Female,USA,Massachusetts,Lake Vanessaberg,Standard,2024-09-29,True,14.58,Laptop,,2023-03-08 18:04:24.016936
user_07622,malvarado@example.com,Christopher,Patton,28.0,Male,USA,Missouri,Terryton,Standard,2025-07-24,True,,Smart TV,6.0,2023-05-15 16:55:26.427350
user_07624,ohernandez@example.net,Christopher,Wade,28.0,,USA,Virginia,New Dominique,Premium+,2025-01-02,True,14.66,Laptop,2.0,2022-09-05 01:47:42.876641
user_07629,jacksoncindy@example.net,Gregory,Bernard,28.0,Male,USA,Arizona,Faithhaven,Standard,2024-10-26,True,33.17,Mobile,4.0,2023-06-21 18:14:13.049920
user_07630,ymanning@example.net,Kevin,Johnson,24.0,Female,Canada,Newfoundland and Labrador,Port Elizabeth,Standard,2023-05-02,True,,Smart TV,1.0,2022-12-10 12:25:37.956651
user_07635,juliegutierrez@example.org,Heather,Moreno,26.0,Female,Canada,New Brunswick,Perezberg,Premium,2022-12-08,True,12.9,Smart TV,3.0,2025-03-03 22:37:30.834400
user_07638,clinejoseph@example.org,Brooke,Williamson,30.0,Male,USA,Illinois,Robertafort,Basic,2025-02-18,False,38.55,Mobile,3.0,2024-04-01 18:36:08.939510
user_07642,robertskaren@example.com,Bradley,Stanton,30.0,Male,Canada,Prince Edward Island,Lake Christineborough,Basic,2023-03-21,True,9.23,Mobile,1.0,2024-11-28 03:03:43.689263
user_07645,scottcole@example.net,Rebecca,Fernandez,26.0,,USA,Missouri,Garretthaven,Standard,2024-02-24,True,18.69,Smart TV,,2025-02-25 10:56:15.021600
user_07651,walshleah@example.org,Jeffrey,Austin,26.0,Male,USA,Arizona,Samuelborough,Premium,2025-03-16,True,22.23,Laptop,2.0,2025-07-02 23:06:42.980468
user_07653,ruizrobert@example.org,Alan,Lewis,27.0,Male,USA,Pennsylvania,Robertmouth,Premium,2023-07-08,False,17.87,Gaming Console,,2025-01-26 10:59:05.391616
user_07659,smithabigail@example.net,Chad,Villanueva,24.0,Male,USA,North Carolina,Cobbshire,Standard,2024-03-28,True,15.46,Desktop,,2023-06-27 00:31:06.304256
user_07665,breed@example.org,Jessica,Marshall,19.0,Female,USA,Massachusetts,Chanborough,Premium,2023-09-23,True,16.5,Desktop,2.0,2022-12-03 15:16:37.196689
user_07672,simpsondonald@example.org,Paul,Bender,29.0,Male,USA,Washington,Port Shannon,Standard,2024-03-05,True,63.16,Tablet,1.0,2022-12-26 05:43:34.987086
user_07681,vicki41@example.net,Timothy,Perez,20.0,Male,USA,Illinois,New Deniseshire,Basic,2023-08-06,True,6.55,Laptop,,2025-07-18 22:55:09.380629
user_07686,josebrady@example.org,Tammy,Simmons,24.0,Female,Canada,Ontario,Morganbury,Standard,2024-11-22,True,,Desktop,5.0,2025-04-05 01:13:29.466082
user_07688,toni84@example.com,Juan,Cole,24.0,Female,Canada,Alberta,South Cindyland,Premium,2022-11-13,True,2.3,Gaming Console,2.0,2024-07-03 17:36:18.282335
user_07691,janet18@example.org,Michael,Lewis,19.0,Female,Canada,Ontario,Port Teresamouth,Premium,2023-04-15,True,20.76,Smart TV,,2023-10-03 00:04:36.360360
user_07693,mccalllinda@example.com,Nicholas,Jones,19.0,Other,USA,Virginia,Rowlandbury,Premium,2023-10-19,True,2.0,Laptop,2.0,2022-11-17 08:23:17.790849
user_07695,jay55@example.com,Lisa,Warner,23.0,Female,USA,Texas,Baldwinmouth,Basic,2024-05-30,False,,Desktop,1.0,2024-01-12 03:09:29.264295
user_07707,jennifer26@example.com,Shane,Hawkins,23.0,Male,Canada,Newfoundland and Labrador,West Billy,Standard,2024-07-26,True,6.85,Gaming Console,4.0,2024-02-23 17:53:31.949613
user_07712,nkennedy@example.org,Heather,Keller,23.0,Female,Canada,Saskatchewan,New Stephenshire,Standard,2023-02-20,True,5.42,Desktop,5.0,2022-10-21 05:42:18.256328
user_07721,smithjohn@example.net,Brandon,Moore,30.0,Female,Canada,Ontario,Jasonshire,Premium,2025-04-20,True,22.98,Tablet,4.0,2023-11-26 12:40:04.042985
user_07732,sherri66@example.net,Matthew,Sutton,21.0,Female,Canada,British Columbia,New Jeffreymouth,Premium,2022-10-02,True,,Mobile,,2023-03-03 18:58:54.006163
user_07733,lmoore@example.org,Trevor,Hardy,24.0,,USA,Georgia,Karenton,Standard,2025-03-11,True,18.16,Gaming Console,2.0,2022-10-21 03:45:34.462530
user_07734,elizabethharris@example.org,Lisa,Blair,23.0,Female,Canada,Quebec,Donaldview,Standard,2023-05-27,True,,Tablet,3.0,2023-04-09 01:02:38.960383
user_07737,barkerderrick@example.org,Shannon,Brown,26.0,Male,USA,Ohio,Harveyfurt,Standard,2022-10-16,True,21.3,Smart TV,,2023-10-02 16:10:33.247731
user_07738,mark28@example.com,Jeanette,Jackson,26.0,Male,USA,Arizona,Fishermouth,Premium,2025-03-15,False,5.67,Desktop,2.0,2024-10-24 03:26:47.331915
user_07739,ikelly@example.org,Virginia,Smith,21.0,Male,USA,Massachusetts,New Bryanville,Premium+,2023-12-30,True,28.73,Smart TV,4.0,2023-12-12 05:58:15.503909
user_07742,christinawatson@example.com,Ashley,Garcia,29.0,Male,Canada,Ontario,East Lancefort,Premium,2024-08-30,True,9.77,Laptop,6.0,2025-04-25 02:42:51.072827
user_07745,kskinner@example.org,Martin,Brown,25.0,Male,USA,Arizona,New Garyhaven,Premium,2024-04-24,True,9.12,Mobile,,2025-01-06 04:55:59.042361
user_07746,johnsonann@example.net,Steven,Nicholson,29.0,Female,Canada,British Columbia,Humphreyfort,Standard,2025-07-03,True,10.03,Smart TV,,2025-03-25 16:03:34.163227
user_07747,gkoch@example.org,Rachel,Marquez,19.0,Male,USA,Illinois,North Brittany,Standard,2022-12-09,True,8.19,Desktop,,2023-01-21 07:07:05.374635
user_07748,nyoung@example.org,Derek,Garner,24.0,,Canada,Ontario,Kendrafort,Premium,2022-08-18,False,23.63,Laptop,,2023-09-30 22:22:26.238769
user_07751,michaelrice@example.com,Tommy,Garcia,24.0,Male,USA,California,Gonzalesberg,Basic,2023-12-30,True,22.21,Tablet,,2023-11-29 12:42:12.925438
user_07752,thomastamara@example.org,Brandon,Smith,21.0,Female,USA,New York,Fisherfurt,Standard,2023-12-20,True,14.29,Mobile,1.0,2024-01-28 00:54:51.487823
user_07757,zcampbell@example.org,William,Shaffer,30.0,Prefer not to say,Canada,Saskatchewan,North Tammy,Premium,2024-12-05,True,24.07,Mobile,2.0,2024-03-15 05:40:05.228806
user_07759,stephanie99@example.org,Madison,Cruz,22.0,Female,USA,Georgia,East John,Basic,2022-08-04,False,12.82,Gaming Console,2.0,2024-01-27 22:33:47.322504
user_07764,xhoover@example.com,Donald,Medina,28.0,Male,Canada,Nova Scotia,West Matthewside,Basic,2024-04-26,True,9.9,Smart TV,2.0,2022-09-24 13:22:01.677464
user_07767,gheath@example.org,Gary,Davis,20.0,Female,USA,Tennessee,Brownmouth,Premium,2022-10-17,True,18.46,Smart TV,7.0,2025-04-28 16:53:40.075805
user_07772,allenkristine@example.com,Harold,Lopez,24.0,Female,USA,New Jersey,North Melissamouth,Standard,2023-10-23,True,4.1,Tablet,,2024-06-28 11:22:56.344310
user_07773,hrobinson@example.org,Tara,Orozco,20.0,Male,Canada,Ontario,South Michael,Basic,2025-06-03,False,27.95,Desktop,1.0,2024-12-26 14:02:22.390550
user_07782,gabriellegarza@example.com,Breanna,Perkins,27.0,Female,USA,Missouri,East Josephland,Premium,2022-09-12,False,19.52,Tablet,1.0,2024-01-24 03:00:10.482061
user_07784,austinolsen@example.org,Aaron,Larson,21.0,,USA,Missouri,North Kara,Premium,2023-01-01,True,27.3,Tablet,4.0,2023-03-15 09:02:23.169906
user_07785,ericcastro@example.org,Sarah,Wilson,28.0,Prefer not to say,Canada,Prince Edward Island,Jessebury,Premium+,2022-12-01,False,,Smart TV,2.0,2023-08-17 03:36:56.509724
user_07787,jimenezdillon@example.net,Adam,Clark,30.0,,USA,Ohio,Port Jenniferfort,Premium+,2024-04-25,False,19.45,Mobile,2.0,2025-05-18 02:13:05.259109
user_07798,fernandezpaula@example.net,Amy,Bonilla,28.0,Other,Canada,British Columbia,Williamsborough,Standard,2023-07-25,True,20.22,Gaming Console,,2025-04-04 02:57:51.528588
user_07801,janice82@example.org,Andrea,Kelly,24.0,,USA,Michigan,Micheleburgh,Premium,2023-08-25,True,36.47,Smart TV,2.0,2024-10-12 15:07:59.249632
user_07802,ian68@example.net,Ashley,Wolf,25.0,Female,USA,Washington,Port Katherinetown,Premium,2022-09-13,False,14.28,Desktop,3.0,2023-01-22 23:20:21.578974
user_07803,amandaweiss@example.com,Joseph,Graves,22.0,Male,USA,North Carolina,Robinsonville,Premium,2023-11-28,True,21.51,Tablet,3.0,2024-12-04 14:45:10.777594
user_07807,sandra81@example.net,Lindsey,Howard,26.0,Male,Canada,Newfoundland and Labrador,Joelview,Standard,2023-06-22,True,10.3,Tablet,2.0,2023-06-25 15:01:32.887557
user_07808,mariasmith@example.com,Timothy,Riggs,22.0,Female,USA,New Jersey,New Brandon,Standard,2024-10-09,True,7.87,Smart TV,2.0,2025-05-25 00:50:44.137238
user_07809,audreynavarro@example.net,Jillian,Avila,29.0,Female,Canada,Alberta,Lake Jacqueline,Standard,2023-04-06,True,4.98,Mobile,,2024-08-26 16:50:12.863151
user_07814,mclaughlinkeith@example.org,Leslie,Green,24.0,Female,USA,Arizona,East Jason,Premium+,2024-07-02,True,21.62,Smart TV,1.0,2024-07-31 12:57:23.113306
user_07818,jrobinson@example.net,Michael,Tyler,27.0,Female,USA,Georgia,New Samanthatown,Standard,2025-03-17,True,15.57,Smart TV,4.0,2025-05-08 02:13:33.962672
user_07820,michael19@example.com,Nicholas,Nolan,29.0,Male,USA,New Jersey,Ashleyhaven,Basic,2022-08-26,True,,Tablet,3.0,2024-02-09 08:07:46.934499
user_07821,sampsonjennifer@example.net,Amy,Hernandez,30.0,Female,Canada,Alberta,Scottton,Premium,2024-03-11,True,29.14,Tablet,2.0,2024-02-19 19:26:37.358922
user_07822,adamwilliams@example.net,Ryan,Vazquez,27.0,Male,Canada,Prince Edward Island,Tapialand,Premium,2023-02-13,True,15.29,Laptop,1.0,2024-05-14 14:54:40.302735
user_07826,jasonramos@example.org,Carol,Cross,25.0,Male,USA,Florida,Richardstad,Basic,2022-11-30,True,7.62,Laptop,3.0,2022-12-26 19:03:32.220971
user_07827,megan90@example.org,Robert,Christensen,26.0,Female,USA,Pennsylvania,Maxwellside,Premium,2023-06-18,True,2.63,Laptop,,2025-07-07 01:21:24.698719
user_07835,hdavis@example.net,Dylan,Nguyen,25.0,,USA,Arizona,Lake Madelineside,Standard,2023-03-13,True,4.0,Desktop,2.0,2025-07-11 03:31:56.717152
user_07836,brian23@example.com,Michael,Perry,21.0,Male,Canada,Alberta,Feliciaton,Premium,2024-09-27,True,7.53,Tablet,2.0,2025-03-21 06:59:46.480018
user_07844,wstevens@example.net,Geoffrey,Gibbs,29.0,Female,Canada,Ontario,Robertsview,Standard,2024-09-14,True,,Smart TV,1.0,2025-03-14 19:01:00.715344
user_07852,cmiller@example.org,Amber,Burton,23.0,Other,USA,Arizona,Edwardport,Standard,2024-12-10,True,23.21,Gaming Console,,2023-09-19 23:09:42.332592
user_07853,hfernandez@example.com,Joseph,King,19.0,Female,Canada,Newfoundland and Labrador,East Stephanieport,Premium+,2024-01-17,True,6.98,Smart TV,2.0,2024-12-22 16:13:20.711405
user_07858,john30@example.org,Rose,Kerr,24.0,Female,Canada,New Brunswick,South Kathleenview,Standard,2022-09-11,False,14.18,Smart TV,2.0,2022-12-05 04:16:10.365185
user_07860,michelle63@example.net,Erika,Nelson,22.0,Male,Canada,British Columbia,Jeffreyberg,Standard,2023-08-14,True,12.94,Gaming Console,4.0,2024-09-01 00:13:30.353256
user_07865,peter35@example.com,Ronald,Jenkins,25.0,Female,USA,Wisconsin,Port Kimberlyhaven,Basic,2022-12-13,True,25.0,Tablet,3.0,2024-07-27 22:09:26.759797
user_07876,mcgeeamber@example.net,Mike,Williams,26.0,Prefer not to say,USA,Tennessee,New Sandraville,Basic,2025-03-23,True,7.41,Gaming Console,4.0,2023-03-29 09:27:50.070745
user_07881,karenwaller@example.com,Eric,Johnson,29.0,Female,USA,Arizona,Adamberg,Standard,2025-03-30,True,10.15,Desktop,4.0,2025-06-07 09:17:34.227904
user_07882,donna31@example.org,Jennifer,Holder,20.0,,USA,Missouri,Jeffreyfurt,Basic,2025-01-18,True,3.68,Gaming Console,4.0,2023-04-03 17:45:32.057799
user_07884,gclark@example.com,Jessica,Hernandez,29.0,Prefer not to say,USA,Ohio,Herreraburgh,Standard,2023-08-25,True,4.18,Laptop,2.0,2022-11-05 03:49:41.537732
user_07894,daniel14@example.org,Sarah,Rojas,30.0,Female,USA,Arizona,West Davidstad,Premium+,2024-09-05,True,5.55,Smart TV,5.0,2023-01-11 11:22:05.745623
user_07897,ugarcia@example.org,Meghan,Martin,26.0,Male,USA,Maryland,Port Jason,Basic,2024-11-04,False,13.17,Mobile,3.0,2024-09-16 06:07:45.335485
user_07903,davenportcaitlin@example.net,Ashley,Edwards,18.0,Female,Canada,British Columbia,East Crystalchester,Standard,2023-09-17,False,56.65,Gaming Console,4.0,2023-06-24 17:02:24.688910
user_07905,williamslindsey@example.org,Travis,Larsen,25.0,Male,Canada,Nova Scotia,South Conniebury,Premium,2024-07-03,True,26.0,Mobile,3.0,2024-11-20 06:34:42.494790
user_07907,michael73@example.net,Nicholas,Gonzalez,20.0,Female,Canada,British Columbia,Nguyenton,Premium,2024-05-30,True,26.29,Desktop,3.0,2023-11-10 11:47:44.392339
user_07910,mwilkerson@example.net,Aaron,Spencer,22.0,Male,USA,California,South Rebecca,Premium,2024-09-16,True,13.9,Smart TV,3.0,2023-10-28 13:03:40.951618
user_07911,imurphy@example.net,Sharon,Hunter,19.0,Female,USA,Maryland,Jacobstad,Basic,2024-09-24,True,5.89,Mobile,,2023-12-25 18:22:16.220257
user_07913,michaelstevens@example.com,Mary,Smith,26.0,Female,USA,Indiana,Carrton,Premium,2023-07-04,True,8.58,Gaming Console,2.0,2025-01-06 00:54:15.064778
user_07914,mthomas@example.net,Roy,Barrett,19.0,Female,Canada,Nova Scotia,Cruzbury,Standard,2023-02-18,True,4.89,Mobile,1.0,2023-10-10 01:24:22.894522
user_07915,hmcguire@example.net,Tammy,Durham,21.0,Male,Canada,New Brunswick,Port Daniel,Standard,2025-06-29,True,10.2,Gaming Console,3.0,2023-11-25 10:18:46.832626
user_07916,john81@example.org,Alec,Ross,23.0,Female,USA,Washington,Howardville,Premium+,2023-12-01,True,28.67,Smart TV,,2025-05-09 18:29:27.458976
user_07919,michael78@example.net,Todd,Grimes,25.0,Male,Canada,Saskatchewan,Lake Matthew,Basic,2023-10-29,True,20.33,Tablet,3.0,2025-07-28 01:08:38.202014
user_07920,andrewphillips@example.com,Claire,Hensley,21.0,Female,USA,Michigan,East Christineport,Premium,2023-10-04,True,14.21,Desktop,2.0,2022-08-28 16:12:14.835375
user_07922,tfrost@example.org,Maria,Wilson,21.0,Male,USA,Maryland,South Jared,Standard,2024-04-10,True,16.09,Smart TV,2.0,2023-02-07 22:41:43.877845
user_07923,danderson@example.com,Shannon,Chang,20.0,Male,USA,Wisconsin,Hernandezville,Premium,2023-07-24,True,15.67,Gaming Console,2.0,2023-04-30 07:48:14.989302
user_07926,kevinfletcher@example.com,Kristen,Stephenson,24.0,Male,Canada,Newfoundland and Labrador,Port Scotthaven,Standard,2023-02-16,True,5.87,Gaming Console,3.0,2025-07-01 14:35:32.891503
user_07932,davisbrittany@example.net,Kara,Williams,23.0,Female,USA,Georgia,Ambermouth,Premium,2024-06-26,True,,Tablet,1.0,2022-10-12 16:37:00.508548
user_07937,mark71@example.net,Linda,Reyes,21.0,,USA,Illinois,North Howardview,Premium,2024-06-25,True,7.61,Desktop,,2022-12-17 04:31:39.566538
user_07940,powerschristy@example.com,Vanessa,Brewer,27.0,Female,USA,Florida,South Mariah,Basic,2024-01-02,True,12.21,Desktop,5.0,2022-08-23 04:11:07.088448
user_07946,colliernicole@example.net,Hector,Miller,24.0,Male,USA,Pennsylvania,Lake Elizabethside,Premium+,2024-07-06,False,20.46,Desktop,2.0,2024-08-23 12:53:00.613660
user_07947,zsmith@example.com,Brandon,Barnes,25.0,Male,Canada,British Columbia,Kennethville,Premium,2024-03-04,False,11.78,Smart TV,4.0,2023-05-25 13:52:50.331178
user_07949,ynicholson@example.com,Rebecca,Roberts,29.0,,Canada,British Columbia,Ortizstad,Premium,2024-07-17,True,19.64,Mobile,1.0,2023-07-18 21:51:48.382740
user_07953,riverajulia@example.net,Teresa,Henderson,19.0,Male,Canada,Newfoundland and Labrador,Maldonadoberg,Standard,2022-09-07,True,,Gaming Console,3.0,2024-12-15 19:06:28.940043
